Title Name,Soundex
NIYUDDHA FEDERATION OF INDIA,N31363515300000
SARANSH INDIA NEWS,S65253520000000
PRASHANT INDIA,P62535300000000
INDIAN EXPRESS,I53521620000000
RUBARU INDIA,R16530000000000
INDIA HELP,I53410000000000
INDIAMIX,I53520000000000
MIDNIGHT INDIA,M35235300000000
SQUARE INDIA,S26530000000000
PRAYAS INDIA,P62530000000000
REACT INDIA,R23530000000000
THE WATER OF INDIA,T36153000000000
VAIBHAV INDIA,V15300000000000
REFLECT INDIA,R14235300000000
JAI INDIA,J53000000000000
VOICE OF INDIA,V21530000000000
SHINE INDIA SAMACHAR,S53252600000000
INDIA DHUADHAR,I53600000000000
MONDAY INDIA,M53530000000000
INDIAN PLUGIN NEWS,I53514252000000
BRIGHT INDIA,B62353000000000
ALL INDIA INDORE NEWS,A45353652000000
INDIAN COLLECTION,I53524235000000
MUSLIM INDIA,M24530000000000
INDIAN CHRISTIAN POST,I53526235123000
THE NEW INDIAN EXPRESS,T53521620000000
THE TIMES OF INDIA,T35215300000000
FOCUS INDIA,F25300000000000
THE SUNDAY TIMES OF INDIA,T25352153000000
THE VISION OF INDIA,T12515300000000
PRESS NEWS OF INDIA,P62521530000000
THE INDIAN MINING & ENGINEERING JOURNAL,T53525256526540
ALL INDIA RADIO SCHOOL BROADCAST PAMPHLET,A45363241632315
INDIA INDEPENDENT NEWS,I53531535352000
ALL INDIA TRIBUNAL CASES,A45361542000000
INDIAN JOURNAL OF INFORMATION LIBRARY & SOCIETY,I53526541516535
THE WEDNESDAY INDIA,T35235300000000
NEXT INDIA JOURNAL OF SOCIAL SCIENCE,N23532654124252
DARPAN OF INDIA,D61515300000000
REVERBERATE INDIA,R16163530000000
YOUNG INDIA TIMES,Y52535200000000
JOURNAL OF ALL INDIA ASSOCIATION FOR EDUCATIONAL RESEARCH,J65414532351632
INDIAN ERA,I53560000000000
INDIA FIRST,I53162300000000
INDIA CORRIDOR,I53263600000000
INDIAN INK,I53520000000000
AWARENESS NEWS INDIA,A65252530000000
INDIAN MEDIA WORLD,I53536430000000
THE NEW INDIAN EXPRESS,T53521620000000
A JOURNAL OF INDIAN CREATIVITY VARNAMALA,A26541535263131
INDIA AT GROUND ZERO,I53265326000000
FITNESS INDIA,F35253000000000
INDIAN JOURNAL OF SEXUALLY TRANSMITTED DISEASES,I53526541243652
MOTHER INDIA,M36530000000000
ALL INDIA MAGAZINE,A45352500000000
AKHILA INDIA IDHAZH,A24532000000000
INDIAN JOURNAL OF PHARMACALOGY,I53526541652420
INDIAN JOURNAL OF UROLOGY,I53526541642000
BULLETIN OF THE INDIAN MEDICAL ASSOCIATION PUNJAB STATE BRANCH,B43513535324235
INDIA THROUGH ART,I53626300000000
INDIAN DOCTOR,I53532360000000
THE JOURNAL OF CURRENT INDIAN BIOGRAPHY,T26541265353512
INDIAN CHEMIST,I53525230000000
THE INDIAN ENQUIRER,T53526000000000
THE INDIAN ABIDING,T53513520000000
THINK INDIA,T52530000000000
NORTHERN INDIA NEWS,N63653520000000
INDIAN'S VOICE,I53521200000000
INDIAN LANCET,I53545230000000
BODY BUILDING INDIA,B31435253000000
BUYER'S GUIDE FOR INDIAN PRODUUCTS,B62316535163232
INDIA JAGRITI,I53263000000000
JAI HIND INDIA,J53530000000000
THE INDIAN JOURNAL OF MEDICINE & SURGERY,T53526541532526
THE INDIAN LIBRARIAN,T53541650000000
THE INDIAN MIRROR,T53560000000000
MACHINE TOOLS INDIA,M25342530000000
INDIAN GERIATRICS JOURNAL,I53526362654000
ADARSH INDIA,A36253000000000
INDIAN JOUURNAL OF ECOLOGY,I53526541242000
INDIAN POULTRY REVIEW,I53514361000000
INDIA NEWS 24,I53520000000000
INDIA`S JUSTICE,I53232000000000
INDIAN BICYCLE CHANNELS,I53512425420000
INDIAN BICYCLE BUSINESS GUIDE,I53512412523000
INDIAN NEWS INDEX,I53525320000000
GREAT INDIA,G63530000000000
OPTICIAN INDIA,O13253000000000
INDIAN TIMES,I53535200000000
SARVODAYA INDIAN TIMES,S61353535200000
RATAN OF INDIA,R35153000000000
LEHAR INDIA,L65300000000000
GOOD INDIA,G35300000000000
TIMBER GAZETTE OF INDIA,T51623153000000
INDIAN FERN JOURNAL,I53516526540000
CRIME REPORT OF NORTH INDIA,C65616315635300
STAR NEWS INDIA,S36525300000000
INDIAN JOURNAL OF MEDICAL PHOTOGRAPHY,I53526541532413
PEEP INDIA,P15300000000000
INFO INDIA FOR AGRICULTURE,I51531626243600
NAYA INDIA,N53000000000000
DAVO INDIA,D15300000000000
INDIA HYPE,I53100000000000
THE HOLY SAINT OF INDIA,T42531530000000
LALKAR INDIA,L42653000000000
SAMADHAN INDIA,S53530000000000
SHINING INDIA,S52530000000000
RED INDIA,R35300000000000
DIAMOND INDIA,D53530000000000
NAYA INDIA,N53000000000000
VIJAY INDIA,V25300000000000
THE MOVEMENT OF INDIA,T51531530000000
KING OF INDIA,K52153000000000
THAR INDIA,T65300000000000
EVERGREEN INDIA,E16265300000000
INDIAN SOCIO LEGAL JOURNAL,I53524242654000
ISAH INDIAN JOURNAL OF ARID HORTICULTURE,I25352654163632
ABHAY INDIA,A15300000000000
GREATEST INDIA,G63235300000000
LAW CASES INDIA,L25300000000000
POLITICAL TIMES INDIA,P43243525300000
UNIVERSAL HEALTH OF INDIA TRANSFORMING HEALTH CARE,U51624315365216
SPECIAL INDIA,S12453000000000
MEDICO INDIA,M32530000000000
ASHOK INDIAN,A25350000000000
NET INDIA,N35300000000000
PERFECT INDIA,P61235300000000
INDIAN DHARA,I53536000000000
INDIA ANCHOR,I53526000000000
HANDBOOK OF INDIAN DIAMOND TRADE,H53121535353630
INDIA HEALTH,I53430000000000
INDIAN JEWELLER,I53524600000000
STUDENT INDIA,S35353000000000
INDIA PRIME,I53165000000000
THOUGHTS OF INDIA,T23215300000000
AMRIT INDIA,A56353000000000
SPECIAL INDIA,S12453000000000
INDIA NEWS,I53520000000000
THE TIMES OF INDIA,T35215300000000
NEW INDIA HERALD,N53643000000000
FIRST INDIA,F62353000000000
RAJ INDIA,R25300000000000
SHALIMAR INDIA,S45653000000000
RAJ INDIA,R25300000000000
ANMOL INDIA TIMES,A54535200000000
RAJ INDIA,R25300000000000
EXCELLENT INDIA,E24535300000000
SUGAM INDIA,S25300000000000
NAYA INDIA,N53000000000000
THE INDIAN EXPRESS,T53521620000000
WAQT INDIA,W23530000000000
UJJWAL INDIA,U24530000000000
WAQT INDIA,W23530000000000
PANCHAL INDIA,P52453000000000
NEW AMAR INDIA,N56530000000000
KIRANA INDIA,K65300000000000
GURJAR INDIA,G62653000000000
INDIAN AND RAJ STATUTES,I53536232000000
AWARE INDIA,A65300000000000
VARUN INDIA,V65300000000000
INDIAN FRAME,I53516500000000
STRONG INDIA,S36525300000000
INDIA FAN,I53150000000000
ARUN INDIA TIMES,A65352000000000
INDIAN LIFE STYLE,I53541234000000
SHABAAS INDIA,S12530000000000
IMAGE INDIA,I52530000000000
AHA INDIA,A53000000000000
POWERFUL INDIA,P61453000000000
INDIAN MAIL,I53540000000000
THE INDIAN CHAKRAVYUH TIMES,T53526135200000
INDIAN DHAMAKA,I53535200000000
JDA INDIAN JOURNAL OF CLINICAL DERMATOLOGY,J35352654124524
INDIAN FRAME,I53516500000000
ALL INDIA FEDERATION OF TAX PRACTITIONERS INDIRECT TAX AND CORPORATE LAWS JOURNAL,A45313635132162
DECOR INDIA,D26530000000000
UJJWAL INDIA,U24530000000000
INDIAN FABRICS,I53516200000000
INDIAN HOLIDAY,I53543000000000
AGRANI INDIA,A26530000000000
ANUTHA INDIA,A53530000000000
JAAT INDIA NEWS,J35352000000000
INDIA'S PRIDE,I53216300000000
BULLETIN OF THE ASSOCIATION OF KINETICISTS OF INDIA,B43513235125323
ELECTRO INDIA,E42365300000000
INDIA COLORS,I53246200000000
INDIA BUSINESS GROWTH,I53125263000000
MAYA INDIA,M53000000000000
THE TRIBAL INDIA,T36145300000000
FOOTWEAR INDIA JOURNAL,F36532654000000
INDIAN FILM PANORAMA,I53514515650000
KUMAWAT INDIA,K53530000000000
INDIA 365 DAYS,I53200000000000
ALL INDIA BANKS & COMPANIES,A45315251520000
INDIAN JOURNAL OF GERONTOLOGY,I53526541265342
INDEX INDIA,I53253000000000
INDIAN JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY,I53526541242531
WOMAN IN INDIA,W53000000000000
GFNPSS GLOBAL NURSING JOURNAL OF INDIA,G15124145625265
ITS INDIA,I32530000000000
INDIA PRIME,I53165000000000
SUNDAY TIMES OF INDIA,S53521530000000
FILM NEWS OF INDIA,F45215300000000
D INDIAN CHKRUTH TIMES,D53526352000000
THE TRIBAL INDIA,T36145300000000
INDIA CRAZE,I53262000000000
CHOICE OF INDIA,C21530000000000
YUGANTAR RASHTRIYA INDIA NEWS,Y25362365352000
INDIA SKYLINE,I53245000000000
DIGITAL INDIA KI AWAAZ,D23453200000000
WAQT INDIA,W23530000000000
SHABAAS INDIA,S12530000000000
THOUGHTS OF INDIA,T23215300000000
NIYOJAN INDIA TIMES,N25352000000000
ROYAL INDIA TIMES,R45352000000000
GOOD MORNING INDIA,G35652530000000
INDIA THE GREAT,I53263000000000
INDIAN JOURNAL OF LEGAL STUDIES,I53526541424232
TRUE INDIA,T65300000000000
NAYA INDIA,N53000000000000
PHILPHAT INDIA,P41353000000000
FYLFOT INDIA,F41353000000000
THE INDIAN JOURNAL OF POLITICAL STUDIES,T53526541432423
TRANSACTIONA OF INDIA SOCIETY OF DESERT TECHNOLOGY AND UNIVERSITY CENTRE OF DESERT STUDIES,T65235153231326
MANIJAI INDIA,M52530000000000
TRUE INDIA,T65300000000000
JOURNAL OF THE INDIAN ACADEMY OF GERIATRICS,J65413535235126
INDIAN JUDICIAL REPORTS,I53523246163200
NEWS MAKE IN INDIA,N25253000000000
ALL INDIA TAX TRIBUNALS JUDGEMENTS,A45323615423253
INDIAN DOOT,I53530000000000
NAYA INDIA,N53000000000000
ALL INDIA GRAMIN BANK WORKS,A45326515262000
THE THINKS OF INDIA,T35215300000000
SOCH INDIA,S25300000000000
NAAZ INDIA,N25300000000000
THE BELIEVER OF INDIA,T14161530000000
HEART OF INDIA,H63153000000000
AMAR INDIA,A56530000000000
RAJSEVAK INDIA,R21253000000000
SON OF INDIA,S51530000000000
SPECIAL INDIA,S12453000000000
RELIABLE INDIA,R41453000000000
THE INDIAN JOURNAL OF PARASYCHOLOGY,T53526541624200
CHIRAG INDIA,C62530000000000
GOOD INDIA,G35300000000000
INDIAN JOURNAL OF SMALL RUMINANTS,I53526541254653
INDIAN JOURNAL OF ANAESTHESIA,I53526541523200
NAYA INDIA,N53000000000000
THE ECHO OF INDIA,T21530000000000
ALL INDIA STD/ISD CODE BOOK,A45323232312000
INDIAN JOURNAL OF BOTANY,I53526541350000
JOURNAL OF INDIAN MEDICAL HERITAGE,J65415353246320
THE NEW INDIAN EXPRESS,T53521620000000
SHARP INDIANS,S61535200000000
NEWS INDIA TELUGU,N25342000000000
THE SOUTH INDIA TIMES,T23535200000000
INDIAN PEARLS,I53516420000000
INDIAN HERALD,I53564300000000
BRIGHT INDIA,B62353000000000
TODAY'S DYNAMIC YOUNG INDIANS,T32352525352000
INDIAN PSYCHOLOGIST,I53512423000000
INDIAN PSYCHIATRIC SOCIETY TELANGANA STATE BRANCH TELANGANA JOURNAL OF PSYCHIATRY,I53512362345252
INDIAN JOURNAL OF AMERICAN STUDIES,I53526541562523
THE INDIAN DETONATORS NEWS,T53535362520000
THE INDIAN JOURNAL OF HOMEOPATHY,T53526541513000
SHINE INDIA,S53000000000000
THE INDIAN PUBLICITY ENTERPRISES,T53514235361620
ALL INDIA LAW DIGEST,A45343230000000
DAKSHINA INDIA SANGHA VANI,D25325215000000
THE INDIAN RATIONALIST,T53563542300000
SWORD OF INDIA,S63153000000000
CURENT INVESTMENTS INDIA,C65351235325300
THE VOICE OF GREAT INDIA,T12126353000000
NEWS BULLETIN AP CHAPTER OF THE INDIAN INSTITUTE OF ARCHITECTS,N21435121361353
DREAM INDIA NEWS,D65352000000000
LEADS INDIA,L32530000000000
THE FIGHT OF INDIA,T12315300000000
EXCEL INDIA,E24530000000000
THE WEALTH OF INDIA,T43153000000000
INDIAN JOURNAL OF SOCIAL SCIENCES,I53526541242520
ALL INDIA RADIO SCHOOL BROADCASTS,A45363241632320
INDIAN JOURNAL OF NURSING AND MIDWIFERY,I53526541562525
THE BEST OF INDIA,T12315300000000
SOUTH REGIONAL CENTRE INDIAN COUNCIL OF SOCIAL SCIENCE RESEARCH NEWS LETTER,S36254253653525
NEW INDIA INTERNATIONAL,N53536535400000
THE INDIAN ADVISER,T53531260000000
CAREER INDIA,C65300000000000
INDIAN NEWS,I53520000000000
INDIAN MAGAZINE OF HUMAN EXPRESSION,I53525152162500
INDIA NOW,I53500000000000
INDIAN PRESS,I53516200000000
THE SUNDAY TIMES OF INDIA,T25352153000000
QUALITY CIRCLE INDIA,Q43262453000000
JOURNAL OF INDIAN INSTITUTE OF MANAGEMENT AND COMMERCE,J65415352315253
DISTRICTS DIGEST INDIA,D23623232353000
INDIAN WHITE PAPER,I53531600000000
INDIA TENDER & EMPLOYMENT JOURNAL,I53536514532654
INDIALO EEROJU,I53462000000000
MANA HEALTH INDIA,M54353000000000
THE HANS INDIA,T52530000000000
INDIAN COLLIERY REVIEW,I53524610000000
ECOPRENEUR INDIA,E21656530000000
POLITICAL MANA INDIA,P43245300000000
THE HANS INDIA,T52530000000000
STARS OF INDIA,S36215300000000
INDIAN WHITE PAPER,I53531600000000
THE SOUTH INDIA TIMES,T23535200000000
YOUNG INDIAN,Y52535000000000
THE NEW INDIAN EXPRESS,T53521620000000
THE HANS INDIA,T52530000000000
DAKSHANA INDIA SANGHA PATRIKA,D25325213620000
KOTHARI'S ECONOMICS GUIDE AND INVESTORS HAND BOOK OF INDIA,K36252353512362
HINDU SURVEY OF INDIAN INDUSTRY,H53261535323600
INDIAN CINEMA DIARY,I53525360000000
ALL INDIA HANDLOOM EXPORTERS GUIDE,A45353452163623
INDIAN MODELS DIRECTORY,I53534236236000
THE HINDU SURVEY OF INDIAN AGRICULTURE,T53261535262436
HANDLOOM INDIA,H53453000000000
INDIAN WIND POWER,I53531600000000
INDIAN CHESS BULLETIN,I53521435000000
BULLETIN OF THE CATALYSIS SOCIETY OF INDIA,B43513234231530
APPRECIATE INDIA,A16235300000000
INDIAN JOURNAL OF VETERINARY AND ANIMAL SCIENCES RESEARCH,I53526541365653
INDIAN EXPRESS,I53521620000000
INDIA,I53000000000000
THE TIMES OF INDIA,T35215300000000
THE NEW INDIAN EXPRESS,T53521620000000
THE PRESS TRUST OF INDIA FINANCIAL & COMM SERVICE,T16236231531524
INDRAIYA INDIA,I53653000000000
PUBLIC INDIA,P14253000000000
NOW INDIAR TIMES,N53635200000000
NEW INDIA FLASH,N53142000000000
ALL INDIA STUDIO NEWS,A45323520000000
INDIAN SUN,I53525000000000
INDIA EVERYDAY,I53163000000000
THE SOUTH INDIA TIMES,T23535200000000
BEST CITIZEN OF INDIA,B23232515300000
NAVA INDIA,N15300000000000
INDIAN FACTORIES JOURNAL,I53512362654000
JAI INDIA NEWS,J53520000000000
ANBUDAN INDIAN,A51353500000000
INDIAN MARKET DIGEST,I53562323000000
NAMMA INDIA,N53000000000000
HEALTHY INDIA 2030,H43530000000000
EXIM INDIA TIMES,E25352000000000
NEW INDIA FLASH,N53142000000000
THE YOUTH INDIA,T35300000000000
INDIA THOOTHAN,I53500000000000
INDIA EVERYDAY,I53163000000000
GARMENTS INDIA,G65325300000000
INDIA THOZHILALI,I53240000000000
THE INDIAN AND GLOBAL BUSINESS,T53532414125200
SOUTH INDIA TURF CLUB PVT LTD RACING CALENDER,S35361241343625
PHYSIOTHERAPY-THE JOURNAL OF THE INDIAN ASSOCIATIO,P23613265413535
INDIAN JOURNAL OF CRIMINOLOGY,I53526541265420
INDIAN DEVELOPMENT SPECTRUM,I53531415321236
INDIAN JOURNAL OF APPLIED PSYCHOLOGY,I53526541431242
INDIA BUSINESS WEB DIRECTORY,I53125213623600
INDIAN MINERALOGIST,I53564230000000
JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF INDIA,J65413565142423
INDIAN VALLEY BALL,I53514140000000
INDIAN JOURNAL OF EXPERIMENTAL PSYCHOLOGY,I53526541216534
INDIAN JOURNAL OF RESEARCH IN HUMAN SCIENCE,I53526541626252
RED INDIA,R35300000000000
"BI ANNUAL JOURNAL OF INDIAN ART CULTURE, HERITAGE AND TOURISM",B54265415356324
ANGLO INDIAN,A52453500000000
THE SOUTH INDIAN JOURNALIST,T23535265423000
INDIA ARASIAL,I53624000000000
INDIAN SELVAM,I53524150000000
JAPAN INDIA BUSINESS INFORMATION SERVICES N.L.F.J.,J15312525165352
INDIAN BACKWARD`S VOICE,I53512632120000
SOUTH INDIA CHURCHMAN,S35326250000000
ALL INDIA JUDGEMENTS,A45323253200000
THE INDIAN CHESS MAGAZINE,T53525250000000
SOUTH INDIA INDUSTRIAL REPORTER,S35353236461636
INDIAN KENNEL GAZETTE,I53525423000000
ALL INDIA BANKER'S UPDATE,A45315262130000
INDIAN GENERAL TRADE,I53525643630000
NEWS & VIEWS OF INDIAN HOTELS,N21215353420000
SOUTH INDIA HOLIDAYS,S35343200000000
MODERN INDIA MONTHLY,M36535340000000
PRINTINDIA,P65353000000000
SHORT STORY MAGAZINE OF INDIA,S63236525153000
AGILA INDIA MAKKAL SHAKTHI,A24535242300000
INDIAN MOVIE STAR,I53512360000000
INDIAN REVIEW OF BOOKS,I53561200000000
IMAGE INDIA,I52530000000000
INDIAN LEATHER,I53543600000000
FIRE SENSE INDIA,F62525300000000
THE INDIAN VETERINARY JOURNAL,T53513656265400
THE EXPORT INDIA JOURNAL,T21635326540000
INTAYA INDIAN,I53535000000000
INDIAN JOURNAL OF SCIENCE AND TECHNOLOGY,I53526541252532
JUNIOR INDIANS,J56535200000000
MOTOR INDIA,M36530000000000
INDIAR MAKKAL KARJANAI,I53652426250000
THE SOUTH INDIAN TEACHER,T23535326000000
ISLAMIC BANKING AND FINANCE INDIA,I24521525253152
INDIAN AGE,I53520000000000
TAX INDIA,T25300000000000
SECURE INDIA,S26530000000000
THE FAMILY PRACTITIONER OF INDIA,T15416235615300
INDIAN REPORTER,I53561636000000
INDIAN SCIENCE MONITOR,I53525253600000
JAPAN INDIA BUSINESS INFORMATION SERVICES N L F(I),J15312525165352
SUDENDHIRA INDIA,S35365300000000
INDIAN SCIENCE MONITOR,I53525253600000
INDIA MAGAZINE,I53525000000000
THE INDIAN REVIEW,T53561000000000
SOCIAL INDIA,S24530000000000
INDIA CHEITHI MALAR,I53235460000000
SAINTS INDIA,S53253000000000
INDIAN HEALTH POINT,I53543153000000
SOUTH INDIA VISION,S35312500000000
LEATHER NEWS INDIA,L36525300000000
INDIAN STORAGE BATTERY JOURNAL,I53523621362654
DRAVIDA INDIA,D61353000000000
INDIAN TRAVEL GUIDE,I53536142300000
NEWS FROM ENFIELD INDIA,N21651435300000
MOTORINDIA,M36530000000000
NANO INDIAN,N53500000000000
NEWS 24X7 INDIA,N25300000000000
INDIA FIRST,I53162300000000
BUILDERS INDIA,B43625300000000
SOUTH INDIAN MARKET,S35356230000000
INDIAN COOKERY,I53526000000000
JOURNAL OF INDIAN HOUSE WIFE,J65415352100000
INDIAN MINORITIES,I53563200000000
INDIAN NEEDLEWOMAN,I53534500000000
VOICE OF OVERSEAS INDIANS,V21625352000000
JOURNAL OF THE CINE TECHNICIANS ASS OF SOUTH INDIA,J65413253252521
A TO Z INDIA,A32530000000000
THE GREAT INDIA,T26353000000000
INSTITUTION OF ENGINEERS(INDIA)T.N STATE CENTRE BULLETIN,I52351525625352
THE ROYALTY INDIA,T64353000000000
ROOF & FACADE INDIA,R12353000000000
JOURNAL OF THE SOUTHERN INDIA CHAMBER OF COMMERCE,J65413236532516
REFLECT INDIA,R14235300000000
SOUTH INDIAN PRESS NEWS,S35351625200000
MY MAGAZINE OF INDIA,M52515300000000
INDIAN DTP NEWS,I53531520000000
INDIAN STAR,I53523600000000
THE FRIEND OF INDIA,T16531530000000
INDIAN KURAL,I53526400000000
INDIAN HOCKEY,I53520000000000
INDIA REIGNS,I53625200000000
NEWS LETTER OF NEUROLOGICAL SOCIETY OF INDIA,N24361564242315
KRISHNAMURTI FOUNDATION INDIA BULLETIN,K62563153531435
THE INDIAN JOURNAL OF POLITICAL SCIENCE,T53526541432425
INDIA PISTONS BULLETIN,I53123521435000
INDIAN FOLKLIFE,I53514241000000
INDIAN FOOT WEAR,I53513600000000
SOUTH INDIA HOUSE MAGAZINE,S35325250000000
JOURNAL OF THE INDIAN BOTANICAL SOCIETY,J65413535135242
INDIAN JOURNAL OF INDUSTRIAL MEDICINE,I53526541532364
JOURNAL OF TRIBOLOGY INDIA LIMITED,J65413614253453
ALL INDIA M.PS - M.L.AS VOICE,A45351254212000
JOURNAL OF INDIAN RHEUMATISM ASSOCIATION,J65415356532523
INDIAN JOURNAL OF PRACTICAL PEDIATRICS,I53526541623241
INDIAN COMMERCIAL &TRADE NEWS,I53525624363520
INDIAN BRIDGE MAGAZINE,I53516325250000
LUNG INDIA,L52530000000000
INDIAN VEGETARIAN CONGRESS QUARTERLY,I53512365252626
INDIAN SHAREHOLDER,I53526436000000
WAKE UP INDIA,W21530000000000
ENGLISH ELECTRIC INDIAN NEWS,E52424236253520
INDIAN OVERSEAS BANK REVIEW,I53516215261000
INDIA CHURCH GROWTH QUATERLY,I53262632364000
WAKE UP INDIA,W21530000000000
INDIAN INDUSTRIES,I53532362000000
INDIAN CHRISTIAN ENDEAVOUR,I53526235316000
SOUTH INDIAN HORTICULTURE,S35356324360000
THE INDIAN GEOGRAPHICAL JOURNAL,T53526124265400
INDIAN CORRECTIONAL JOURNAL,I53526235426540
INDIAN JOURNAL OF FORENSIC SCIENCES,I53526541652520
INDIAN TRANSPLANT NEWSLETTER,I53536521453524
INDIAN TOBACCO JOURNAL,I53531265400000
INDIA PISTONS JOURNAL,I53123526540000
ALL INDIA MANUFACTURERES ORGANISATION MADRAS STATE QUATERLY REVIEW,A45351236262523
ORTHONET INDIA,O63535300000000
THE JOURNAL OF WWW. INDIAN MODELS DIRECTORY.COM,T26541535342362
SOUTH INDIA RACING NEWS,S35362525200000
SOUTH INDIA SPORTING NEWS,S35321635252000
JOURNAL OF THE INDIAN ACADEMY OF APPLIED PSYCHOLOGY,J65413535235143
ALL INDIA MARKET REPORT AND SPORTS,A45356236163532
ALL INDIA SPORTING NEWS,A45321635252000
THE ALL INDIA TURF NEWS,T45361520000000
UNITED INDIA SPORTING NEWS,U53532163525200
THE ALL INDIA RACING NEWS,T45362525200000
SOUTH INDIA EQUESTRIAN GUIDE,S35323652300000
THE ALL INDIA HORSE SELECTIONS,T45362423520000
SPORTS INDIA,S16325300000000
FREE INDIA,F65300000000000
INDIA,I53000000000000
NAAN ORE INDIAN,N56535000000000
VEERA INDIAN,V65350000000000
ALL INDIA STUDIO NEWS,A45323520000000
SOUTH INDIAN VOICE,S35351200000000
SOUTH INDIAN POST,S35351230000000
SUNDAY TIMES OF INDIA,S53521530000000
ALL INDIA SALES DIGEST,A45324232300000
INDIAN NADAR MURASU,I53536562000000
INDIAN SOCIALIST,I53524230000000
RICH INDIA,R25300000000000
SUPPLIMENT TO ALL INDIA SHORTING NEWS,S14534532635252
TALKS OF INDIA,T42153000000000
INDIAN SCIENTIST,I53525323000000
THE TIMES OF INDIA,T35215300000000
NAVA INDIA,N15300000000000
NAMATHU INDIA,N53530000000000
THE NEW INDIAN EXPRESS,T53521620000000
INDIA ON DUTY,I53530000000000
THE INDIAN INDUSTRIAL NEWS,T53532364520000
THE INDIAN INDUSTRIAL NEWS,T53532364520000
THOZHIL INDIA,T24530000000000
INDIAN JOURNAL OF HOME SCIENCE,I53526541525200
SUNDAY TIMES OF INDIA,S53521530000000
INDIAN JOURNAL OF NUTRITION AND DIEBETICS,I53526541536353
INDIAN JOURNAL OF COMMUNITY GUIDANCE SERVICE,I53526541253235
THE NEW INDIAN EXPRESS,T53521620000000
JOURNAL OF INDIAN ACADEMY OF DENTAL SPECIALIST RESEARCHERS,J65415352351353
WCSC INDIAN JOURNAL OF YOGA FOR HUMAN EXCELLENCE,W25352654121652
TIMES OF UNITED SAMARITANS INDIA,T52153256352530
INDIAN SOCIAL REFORMER,I53524616560000
INDIAN HONEY,I53500000000000
THE TIMES OF INDIA,T35215300000000
INDIA MURASU,I53562000000000
THE NEW INDIAN EXPRESS,T53521620000000
INDIA MURASU,I53562000000000
INDIAN JOURNAL OF NURSING INNOVATIONS,I53526541562525
INDIAN JOURNAL OF PSYCHIATRY,I53526541236000
SUNDAY TIMES OF INDIA,S53521530000000
CHURCH OF SOUTH INDIA HIGH SCHOOL MAGAZINE,C62123532452500
THE NEW INDIAN EXPRESS,T53521620000000
PUDHIYA INDIA,P35300000000000
INDIAN URIMAIKAL,I53565240000000
THE INDIAN KENNEL GAZETTE,T53525423000000
THE INDIAN RAILWAY ENGINEER,T53564525600000
THE INDIAN RAILWAYS WORKSHOP MAGAZINE,T53564262152500
CARDAMOMCITYINDIA-MAIL SERVICE,C63523535426120
ZEALSMART'S INDIAN HEALTHCARE QUEST,Z42563253543262
ZEALSMART'S TICK INDIA QUEST,Z42563232532300
ZELASMART'S INDIAN EDUCATION QUEST,Z42563253532352
ZEALSMART'S INDIA TOP IT QUEST,Z42563253132300
INDIA VANIAR MALAR,I53156546000000
ALL INDIA NEWS TRACK,A45352362000000
INDIAN RESEARCH REVIEW,I53562626100000
SOUTH INDIAN CRIME POINT,S35352651530000
INDIAMITHIRAN,I53536500000000
INDIAN JOURNAL FOR RESEARCH IN PHYSICAL EDUCATION AND SPORTS SCIENCES (IJRPESS),I53526541626251
INDIAN BIBLE STUDENTS ASSOCIATION MONTHLY MAGAZINE,I53514235323534
GREEN INDIA,G65300000000000
THE NEW INDIAN EXPRESS,T53521620000000
MAGAZINE OF THE COLLEGE OF INDIAN SYSTEMS OF MEDICINE,M25132421535235
THE NEW INDIAN EXPRESS,T53521620000000
VANAKKAM INDIA,V52530000000000
VANAKKAM INDIA,V52530000000000
KNIT INDIA TIRUPPUR,K53536160000000
NAM INDIARKAL,N53624000000000
SOUTH INDIAN CINEMA DIRECTORY,S35352536236000
ILLAINGER INDIA,I45265300000000
SOUTH INDIAN CINEMA,S35352500000000
THE TIMES OF INDIA,T35215300000000
MEDINDIA NEWS,M35352000000000
NEW BRIGHT INDIA,N16235300000000
SUNDAY TIMES OF INDIA,S53521530000000
INDIAN HISTORICAL STUDIES,I53523624232000
INDIAN JOURNAL OF CONTINUING NURSING EDUCATION,I53526541253525
THE INDIAN JOURNAL OF MEDICAL EDUCATION,T53526541532432
INDIAN CHRISTIAN ENDEAVOUR UNION-NEWS BULLETIN,I53526235316521
THE NEW INDIAN EXPRESS,T53521620000000
HELLO INDIA,H45300000000000
NEW PYRO INDIA NEWS,N16535200000000
NEWS NEXT INDIA,N25235300000000
INDIA 7,I53000000000000
INDIAN JOURNAL OF BIOLOGICAL STUDIES AND RESEARCH,I53526541424232
INDIAN RESEARCH JOURNAL OF GENETICS AND BIOTECHNOLOGY,I53562626541253
PROMISING INDIA,P65252530000000
PARAKH INDIA,P62530000000000
